id,object_name,chain,object_type,address,number,street,district
147880,Мирадж,False,ресторан,"город Москва, проспект Будённого, дом 33",35,проспект Будённого,Соколиная Гора
27583,Столовая при школе 734,False,столовая,"город Москва, Сиреневый бульвар, дом 58А",240,Сиреневый бульвар,Восточное Измайлово
27585,Столовая при школе 361,False,столовая,"город Москва, Сиреневый бульвар, дом 68",240,Сиреневый бульвар,Восточное Измайлово
29829,Социальное питание Центр,False,столовая,"город Москва, Малая Почтовая улица, дом 4, строение 1",220,Малая Почтовая улица,Басманный
27497,Столовая ГБОУ школа №1476,False,столовая,"город Москва, Магнитогорская улица, дом 15",240,Магнитогорская улица,Ивановское
27496,Столовая ГБОУ школа № 1373,False,столовая,"город Москва, улица Чечулина, дом 28",240,улица Чечулина,Ивановское
27493,Столовая ГБОУ Школа №1373,False,столовая,"город Москва, Челябинская улица, дом 9",240,Челябинская улица,Ивановское
29235,Столовая при школе 723,False,столовая,"город Москва, Нижняя Первомайская улица, дом 51",240,Нижняя Первомайская улица,Восточное Измайлово
27498,Столовая ГБОУ школа № 1476,False,столовая,"город Москва, Челябинская улица, дом 20",240,Челябинская улица,Ивановское
28844,СТОЛОВАЯ,False,столовая,"город Москва, Ткацкая улица, дом 27",100,Ткацкая улица,Соколиная Гора
28546,Столовая при школе интернат № 53,False,столовая,"город Москва, Кирпичная улица, дом 18",150,Кирпичная улица,Соколиная Гора
28834,ГБОУ Школа №356 имени Н.З. Коляды,False,столовая,"город Москва, Сиреневый бульвар, дом 55",133,Сиреневый бульвар,Северное Измайлово
28850,СТОЛОВАЯ ШКОЛЫ 1301,False,столовая,"город Москва, Измайловское шоссе, дом 60",120,Измайловское шоссе,Соколиная Гора
29237,Буфет-раздаточная при школе 273,False,буфет,"город Москва, Измайловский бульвар, дом 62",128,Измайловский бульвар,Восточное Измайлово
21528,Буфет-раздаточная при школе ЦО УВК 1811«ИЗМАЙЛОВО»,False,буфет,"город Москва, Измайловский бульвар, дом 52",90,Измайловский бульвар,Восточное Измайлово
21578,Буфет-раздаточная при школе 440,False,буфет,"город Москва, Измайловский проспект, дом 115",110,Измайловский проспект,Восточное Измайлово
27355,Столовая при школе 1508,False,столовая,"город Москва, Первомайская улица, дом 78",240,Первомайская улица,Восточное Измайлово
27586,Столовая при школе ЦО УВК 1811«ИЗМАЙЛОВО»,False,столовая,"город Москва, Первомайская улица, дом 111",240,Первомайская улица,Восточное Измайлово
28545,Столовая «Колледж №20»,False,столовая,"город Москва, 5-я Парковая улица, дом 58",98,5-я Парковая улица,Северное Измайлово
28833,Столовая «ГОУ СОШ №399»,False,столовая,"город Москва, 5-я Парковая улица, дом 49",105,5-я Парковая улица,Северное Измайлово
28836,Столовая «ГОУ СОШ №619»,False,столовая,"город Москва, 5-я Парковая улица, дом 62",102,5-я Парковая улица,Северное Измайлово
20892,АЛЕСЯ,False,кафе,"город Москва, улица Образцова, дом 9, строение 7",90,улица Образцова,Марьина Роща
21274,СЭЛТИНС,False,буфет,"город Москва, Стрелецкая улица, дом 2, строение 1",28,Стрелецкая улица,Марьина Роща
28741,Столовая,False,столовая,"город Москва, улица Образцова, дом 9, строение 4",92,улица Образцова,Марьина Роща
81578,КУВЕРА,False,столовая,"город Москва, Новосущёвская улица, дом 26А",75,Новосущёвская улица,Марьина Роща
81579,Ведическое кафе Ганга,False,кафе,"город Москва, Новосущёвская улица, дом 26А",30,Новосущёвская улица,Марьина Роща
28839,ГБОУ Школа №2200,False,столовая,"город Москва, 11-я Парковая улица, дом 50",112,11-я Парковая улица,Северное Измайлово
27516,Столовая ГОУ СОШ №1563,False,столовая,"город Москва, 13-я Парковая улица, дом 33",142,13-я Парковая улица,Северное Измайлово
29234,Столовая при колледже,False,столовая,"город Москва, 14-я Парковая улица, дом 4Б",100,14-я Парковая улица,Восточное Измайлово
28841,Столовая «ГОУ СОШ №360»,False,столовая,"город Москва, 15-я Парковая улица, дом 46А",73,15-я Парковая улица,Северное Измайлово
28835,Столовая «ГОУ СОШ №349»,False,столовая,"город Москва, 15-я Парковая улица, дом 52А",120,15-я Парковая улица,Северное Измайлово
27584,Столовая при детском доме 48,False,столовая,"город Москва, 16-я Парковая улица, дом 4",240,16-я Парковая улица,Восточное Измайлово
28849,СТОЛОВАЯ ШКОЛЫ 433,False,столовая,"город Москва, 5-я улица Соколиной Горы, дом 5",96,5-я улица Соколиной Горы,Соколиная Гора
21454,Столовая в школе № 449,False,буфет,"город Москва, Ткацкая улица, дом 47",156,Ткацкая улица,Соколиная Гора
28030,СТОЛОВАЯ,False,столовая,"город Москва, Семёновская площадь, дом 4",50,Семёновская площадь,Соколиная Гора
21453,СТОЛОВАЯ ШКОЛЫ 434,False,столовая,"город Москва, улица Благуша, дом 6",80,улица Благуша,Соколиная Гора
28837,ГБОУ Школа №356 имени Н.З. Коляды,False,столовая,"город Москва, Щёлковское шоссе, дом 82Б",52,Щёлковское шоссе,Северное Измайлово
120824,Папа Джонс,True,фастфуд,"город Москва, Аэродромная улица, дом 5",0,Аэродромная улица,Южное Тушино
138475,LOFTSMOKE Кальянная,False,кафе,"город Москва, улица Свободы, дом 48, строение 1",17,улица Свободы,Южное Тушино
27399,Столовая при школе 1056,False,столовая,"город Москва, Штурвальная улица, дом 7, корпус 2",240,Штурвальная улица,Южное Тушино
20931,АЛЕСЯ,False,столовая,"город Москва, Минаевский переулок, дом 2",60,Минаевский переулок,Марьина Роща
27714,Столовая,False,столовая,"город Москва, Буракова улица, дом 6",48,Буракова улица,Соколиная Гора
28832,Столовая «ГОУ СОШ №1749»,False,столовая,"город Москва, 13-я Парковая улица, дом 29",98,13-я Парковая улица,Северное Измайлово
26206,Якитория,True,ресторан,"город Москва, Щёлковское шоссе, дом 68",98,Щёлковское шоссе,Северное Измайлово
26213,Старый город,False,ресторан,"город Москва, Измайловское шоссе, дом 3А",48,Измайловское шоссе,Соколиная Гора
26207,РУБИН,False,ресторан,"город Москва, Сиреневый бульвар, дом 13",82,Сиреневый бульвар,Северное Измайлово
137809,Шаурма,False,фастфуд,"город Москва, 9-я Парковая улица, дом 59, корпус 3",1,9-я Парковая улица,Северное Измайлово
154257,Шаурма,False,фастфуд,"город Москва, 9-я Парковая улица, дом 59, корпус 2",0,9-я Парковая улица,Северное Измайлово
27517,Столовая «ГОУ СОШ №1718»,False,столовая,"город Москва, улица Константина Федина, дом 14",98,улица Константина Федина,Северное Измайлово
146703,БаБу,False,кафе,"город Москва, Щёлковский проезд, дом 13",44,Щёлковский проезд,Северное Измайлово
22224,Кафе «Сочи»,False,кафе,"город Москва, Мажоров переулок, дом 5",15,Мажоров переулок,Соколиная Гора
29833,ШКОЛЬНО- БАЗОВЫЙ КОМБИНАТ,False,столовая,"город Москва, улица Ибрагимова, дом 20",46,улица Ибрагимова,Соколиная Гора
152613,Шоколадница,True,кафе,"город Москва, Измайловское шоссе, дом 71, строение 8",38,Измайловское шоссе,Измайлово
152616,Ваби-Саби,True,кафе,"город Москва, Измайловское шоссе, дом 71, строение 8",35,Измайловское шоссе,Измайлово
26196,Восточный квартал,False,ресторан,"город Москва, Измайловский бульвар, дом 69",80,Измайловский бульвар,Восточное Измайлово
59389,Андерсон,True,ресторан,"город Москва, Большая Семёновская улица, дом 50",300,Большая Семёновская улица,Соколиная Гора
25744,Алло Пицца,True,кафе,"город Москва, Ткацкая улица, дом 32А",30,Ткацкая улица,Соколиная Гора
73308,Кофе-Хаус,True,кафе,"город Москва, Измайловская площадь, дом 1А",98,Измайловская площадь,Измайлово
27403,Школа 359,False,столовая,"город Москва, Армянский переулок, дом 3-5, строение 9",60,Армянский переулок,Басманный
21544,ГОУ Педагогический колледж № 7 Маросейка,False,столовая,"город Москва, Армянский переулок, дом 4, строение 2",35,Армянский переулок,Басманный
21377,Школа,False,буфет,"город Москва, Старая Басманная улица, дом 35",28,Старая Басманная улица,Басманный
27633,ЦО 345,False,столовая,"город Москва, Елоховский проезд, дом 1, строение 5",100,Елоховский проезд,Басманный
20904,БУФЕТ ПРИ МГЮА,False,буфет,"город Москва, Бакунинская улица, дом 13",48,Бакунинская улица,Басманный
21374,Школа 346,False,буфет,"город Москва, Токмаков переулок, дом 17, строение 3",64,Токмаков переулок,Басманный
21371,Школа 353,False,буфет,"город Москва, Бауманская улица, дом 40",43,Бауманская улица,Басманный
21367,Школа 1204,False,буфет,"город Москва, Рубцов переулок, дом 10/14",77,Рубцов переулок,Басманный
21370,Лицей 1589,False,буфет,"город Москва, улица Фридриха Энгельса, дом 79, строение 1",27,улица Фридриха Энгельса,Басманный
21372,Политех № 2,False,буфет,"город Москва, Большая Почтовая улица, дом 35, строение 1",30,Большая Почтовая улица,Басманный
21376,Школа 310,False,буфет,"город Москва, Большой Харитоньевский переулок, дом 4, строение 1",40,Большой Харитоньевский переулок,Басманный
27402,Интернат 28,False,столовая,"город Москва, Денисовский переулок, дом 6, строение 1",60,Денисовский переулок,Басманный
21369,Школа 1203,False,буфет,"город Москва, Кондрашёвский тупик, дом 3А",30,Кондрашёвский тупик,Басманный
27855,МОСВОДОКАНАЛ,False,столовая,"город Москва, Плетешковский переулок, дом 2",90,Плетешковский переулок,Басманный
28619,СТОЛОВАЯ ПРИ МГСУ,False,столовая,"город Москва, Спартаковская улица, дом 2, корпус 1",90,Спартаковская улица,Басманный
152533,Буфет «Медицинский колледж»,False,буфет,"город Москва, Шмитовский проезд, дом 26",10,Шмитовский проезд,Пресненский
26504,Ресторан «ШЕСТНАДЦАТЬ ТОНН»,False,ресторан,"город Москва, улица Пресненский Вал, дом 6, строение 1",150,улица Пресненский Вал,Пресненский
29150,Школа №82,False,столовая,"город Москва, улица Климашкина, дом 13Б, строение 1",100,улица Климашкина,Пресненский
152534,Столовая «Педагогический институт»,False,столовая,"город Москва, Столярный переулок, дом 16, строение 1",50,Столярный переулок,Пресненский
153789,Детская больница №13 Н.Ф. Филатова ДЗМ,False,столовая,"город Москва, Садовая-Кудринская улица, дом 15, строение 1",22,Садовая-Кудринская улица,Пресненский
29148,Школа №87,False,столовая,"город Москва, улица Николаева, дом 5",40,улица Николаева,Пресненский
153600,Столовая «Московский психолого-педагогический колледж»,False,столовая,"город Москва, Шелепихинская набережная, дом 2А, строение 1",192,Шелепихинская набережная,Пресненский
24244,Кафе «Пицца ПЕПЕ»,False,кафе,"город Москва, Газетный переулок, дом 9, строение 2",88,Газетный переулок,Пресненский
21035,МАЛЫШ И КАРЛСОН,False,буфет,"город Москва, Триумфальная площадь, дом 2, строение 1",15,Триумфальная площадь,Тверской
20642,СП «РОЛЬФ»,False,бар,"город Москва, 2-й Магистральный тупик, дом 5А",25,2-й Магистральный тупик,Хорошёвский
22871,Рестлайн,False,кафе,"город Москва, 2-й Хорошёвский проезд, дом 9, корпус 2",36,2-й Хорошёвский проезд,Хорошёвский
19825,БУФЕТ школа 1586,False,буфет,"город Москва, улица Дружбы, дом 8",90,улица Дружбы,Раменки
23280,СТОЛОВАЯ школа 29,False,столовая,"город Москва, улица Удальцова, дом 87, корпус 1",250,улица Удальцова,Раменки
19814,Буфет «Коникс-Школьник»,False,буфет,"город Москва, улица Удальцова, дом 21",100,улица Удальцова,Проспект Вернадского
71896,Буфет «Коникс-школьник»,False,буфет,"город Москва, улица Удальцова, дом 21",100,улица Удальцова,Проспект Вернадского
142147,БАР «Крафтбар»,False,бар,"город Москва, Мичуринский проспект, дом 8/29",16,Мичуринский проспект,Раменки
80195,КАФЕ при гостинице «Университетсткая»,False,кафе,"город Москва, Мичуринский проспект, дом 8/29",12,Мичуринский проспект,Раменки
22900,РЕСТОРАН при гостинице «Университетсткая»,False,ресторан,"город Москва, Мичуринский проспект, дом 8/29",36,Мичуринский проспект,Раменки
135197,ДУРДИНЪ,False,ресторан,"город Москва, Мичуринский проспект, дом 8, строение 1",650,Мичуринский проспект,Раменки
80875,РЕСТОРАН «Бизон» «Мареа»,False,ресторан,"город Москва, Мичуринский проспект, дом 8, строение 2",98,Мичуринский проспект,Раменки
22968,РЕСТОРАН «Чайхона №1»,True,ресторан,"город Москва, Мичуринский проспект, дом 36",160,Мичуринский проспект,Раменки
19613,БАР Азбука Вкуса,True,бар,"город Москва, Мичуринский проспект, дом 22, корпус 1",6,Мичуринский проспект,Раменки
71665,КАФЕ «Шоколадница»,True,кафе,"город Москва, Мичуринский проспект, дом 22, корпус 1",68,Мичуринский проспект,Раменки
71523,РЕСТОРАН «Hungry Fox»,False,ресторан,"город Москва, Мичуринский проспект, дом 22, корпус 1",118,Мичуринский проспект,Раменки
108101,Соседи,False,ресторан,"город Москва, Мичуринский проспект, дом 22, корпус 1",98,Мичуринский проспект,Раменки
23513,Столовая № 5 (АВТОХОЗЯЙСТВО ХОЗУ ГУВД),False,столовая,"город Москва, Рябиновая улица, дом 39, строение 1",80,Рябиновая улица,Очаково-Матвеевское
23556,ООО «Фуд Про»,False,буфет,"город Москва, улица Лобачевского, дом 90",20,улица Лобачевского,Проспект Вернадского
19703,Столовая «Фуд Про»,False,столовая,"город Москва, улица Лобачевского, дом 90",100,улица Лобачевского,Проспект Вернадского
19704,Буфет Фуд Про,False,буфет,"город Москва, улица Лобачевского, дом 90",15,улица Лобачевского,Проспект Вернадского
23557,Столовая «Коникс-Школьник»,False,столовая,"город Москва, улица Лобачевского, дом 54",200,улица Лобачевского,Проспект Вернадского
22924,Ресторан «ИМПЕРАТОРСКИЙ ЗАЛ»,False,ресторан,"город Москва, Ленинский проспект, дом 158",200,Ленинский проспект,Тропарёво-Никулино
22931,Ресторан «САЙЗЕН»,False,ресторан,"город Москва, Ленинский проспект, дом 158",20,Ленинский проспект,Тропарёво-Никулино
22933,Мёнга,False,ресторан,"город Москва, Ленинский проспект, дом 158",50,Ленинский проспект,Тропарёво-Никулино
22742,Ресторан «Салют»,False,ресторан,"город Москва, Ленинский проспект, дом 158",200,Ленинский проспект,Тропарёво-Никулино
22743,Ресторан «Пикканте»,False,ресторан,"город Москва, Ленинский проспект, дом 158",100,Ленинский проспект,Тропарёво-Никулино
22744,Ресторан «Вояж»,False,ресторан,"город Москва, Ленинский проспект, дом 158",200,Ленинский проспект,Тропарёво-Никулино
23828,Колледж технологический № 41,False,столовая,"город Москва, Очаковское шоссе, дом 26",200,Очаковское шоссе,Очаково-Матвеевское
23827,«Гама-Сервис»,False,столовая,"город Москва, Нежинская улица, дом 7, корпус 2",120,Нежинская улица,Очаково-Матвеевское
23287,СТОЛОВАЯ школы 1119,False,столовая,"город Москва, улица Раменки, дом 15, корпус 2",200,улица Раменки,Раменки
23290,СТОЛОВАЯ школы 1434,False,столовая,"город Москва, улица Раменки, дом 15, корпус 1",250,улица Раменки,Раменки
23795,СТОЛОВАЯ при ВУЗе,False,столовая,"город Москва, Мосфильмовская улица, дом 35",40,Мосфильмовская улица,Раменки
19712,кафе «Михайло»,False,кафе,"город Москва, проспект Вернадского, дом 86, строение 2",50,проспект Вернадского,Тропарёво-Никулино
19717,Буфет,False,буфет,"город Москва, проспект Вернадского, дом 86, строение 2",40,проспект Вернадского,Тропарёво-Никулино
19713,Прайм стар,True,кафе,"город Москва, проспект Вернадского, дом 78, строение 8",12,проспект Вернадского,Тропарёво-Никулино
23569,СТОЛОВАЯ ШКОЛА 1485,False,столовая,"город Москва, проспект Вернадского, дом 127, корпус 2",150,проспект Вернадского,Тропарёво-Никулино
23571,СТОЛОВАЯ ШКОЛА 875,False,столовая,"город Москва, проспект Вернадского, дом 101, корпус 5",200,проспект Вернадского,Тропарёво-Никулино
23570,СТОЛОВАЯ ШКОЛА 875 (807),False,столовая,"город Москва, проспект Вернадского, дом 101, корпус 6",150,проспект Вернадского,Тропарёво-Никулино
19818,Буфет «Коникс-Школьник»,False,буфет,"город Москва, проспект Вернадского, дом 55",80,проспект Вернадского,Проспект Вернадского
82584,Бургер Пицца,False,кафе,"город Москва, проспект Вернадского, дом 62",40,проспект Вернадского,Проспект Вернадского
157003,Домино'с Пицца,True,фастфуд,"город Москва, проспект Вернадского, дом 105",20,проспект Вернадского,Тропарёво-Никулино
23695,СТОЛОВАЯ структурное подразделение №5 ШКОЛЫ 814,False,столовая,"город Москва, Веерная улица, дом 38, корпус 1",240,Веерная улица,Очаково-Матвеевское
23685,СТОЛОВАЯ Структурное подразделение № 1 ГБОУ ШКОЛА 814,False,столовая,"город Москва, Веерная улица, дом 5, корпус 3",240,Веерная улица,Очаково-Матвеевское
69011,СТОЛОВАЯ «Союз»,False,столовая,"город Москва, Университетский проспект, дом 12",90,Университетский проспект,Раменки
156549,На Мосфильмовской,False,ресторан,"город Москва, Университетский проспект, дом 25",200,Университетский проспект,Раменки
19948,Якитория,True,ресторан,"город Москва, Университетский проспект, дом 19",98,Университетский проспект,Раменки
23648,КАФЕ при ВАВТ,False,кафе,"город Москва, Воробьёвское шоссе, дом 8",80,Воробьёвское шоссе,Раменки
75104,Смок Хаус,False,кафе,"город Москва, город Зеленоград, корпус 123",25,город Зеленоград,Матушкино
28185,Буфет при налоговой,False,столовая,"город Москва, город Зеленоград, улица Юности, дом 5",20,улица Юности,Савёлки
29121,СТОЛОВАЯ Центр психолого-педагогической реабилитации и коррекции,False,столовая,"город Москва, город Зеленоград, корпус 929А",100,город Зеленоград,Старое Крюково
71091,Префектура,False,столовая,"город Москва, город Зеленоград, Центральный проспект, дом 1",100,Центральный проспект,Савёлки
141631,Шаурум,False,кафетерий,"город Москва, город Зеленоград, корпус 124, строение 1",2,город Зеленоград,Матушкино
151254,Буфет,False,буфет,"город Москва, город Зеленоград, корпус 124, строение 1",3,город Зеленоград,Матушкино
19658,Ели Пели,False,кафе,"город Москва, город Зеленоград, корпус 124, строение 1",40,город Зеленоград,Матушкино
29117,ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ШКОЛА № 1528,False,столовая,"город Москва, город Зеленоград, корпус 818",160,город Зеленоград,Старое Крюково
27158,Якитория,True,ресторан,"город Москва, город Зеленоград, улица Юности, дом 3, строение 1",82,улица Юности,Савёлки
20098,Кафе «ДИАЛОГ»,False,кафе,"город Москва, город Зеленоград, проспект Генерала Алексеева, дом 6",70,проспект Генерала Алексеева,Матушкино
20845,СПОРТ-ИМИДЖ,False,буфет,"город Москва, город Зеленоград, Сосновая аллея, дом 6, строение 1",12,Сосновая аллея,Савёлки
23537,ОПК «ЗЕЛЕНОГРАДСКИЙ»,False,столовая,"город Москва, город Зеленоград, 2-й Западный проезд, дом 1, строение 1",44,2-й Западный проезд,Матушкино
75106,Столовая «Арт-столовая»,False,столовая,"город Москва, город Зеленоград, 2-й Западный проезд, дом 1, строение 1",80,2-й Западный проезд,Матушкино
20490,Красная машина,False,бар,"город Москва, Ленинградский проспект, дом 39, строение 41",57,Ленинградский проспект,Хорошёвский
26854,Вояж,False,ресторан,"город Москва, Ленинградский проспект, дом 37, корпус 5",50,Ленинградский проспект,Хорошёвский
27013,Бега,False,ресторан,"город Москва, Беговая аллея, дом 11",50,Беговая аллея,Беговой
21956,Бизнес Клуб «Финансист»,False,кафе,"город Москва, Ленинградский проспект, дом 55",106,Ленинградский проспект,Хорошёвский
22175,Суп Кафе,True,кафе,"город Москва, Скаковая улица, дом 17, строение 2",28,Скаковая улица,Беговой
27900,Столовая МГТС,False,столовая,"город Москва, Беговая аллея, дом 9А",40,Беговая аллея,Беговой
100691,Столовая,False,столовая,"город Москва, улица Черняховского, дом 16",65,улица Черняховского,Аэропорт
28451,Успех,False,кафе,"город Москва, Ленинградский проспект, дом 47, строение 3",70,Ленинградский проспект,Хорошёвский
82609,Столовая высшей школы экономики,False,столовая,"город Москва, Кочновский проезд, дом 3",120,Кочновский проезд,Аэропорт
27411,Столовая кадетской школы 1784,False,столовая,"город Москва, Скаковая улица, дом 20, строение 1",100,Скаковая улица,Беговой
21570,Буфет школы 141,False,столовая,"город Москва, улица Зорге, дом 4",160,улица Зорге,Хорошёвский
21415,Буфет школы № 227,False,буфет,"город Москва, улица 8 Марта, дом 17",45,улица 8 Марта,Аэропорт
21422,Столовая лицея 1550,False,буфет,"город Москва, 1-й Боткинский проезд, дом 9",84,1-й Боткинский проезд,Беговой
21280,Буфет медицинского училища при ГКБ им. Боткина,False,буфет,"город Москва, 2-й Боткинский проезд, дом 5, корпус 28",40,2-й Боткинский проезд,Беговой
22084,Спорт-бар Империя,False,кафе,"город Москва, 1-й Боткинский проезд, дом 7, строение 1",80,1-й Боткинский проезд,Беговой
26534,Leningrad,False,ресторан,"город Москва, Ленинградский проспект, дом 24А",90,Ленинградский проспект,Беговой
21877,Leningrad,False,кафе,"город Москва, Ленинградский проспект, дом 24А",25,Ленинградский проспект,Беговой
83816,Столовая МИГ,False,столовая,"город Москва, Ленинградский проспект, дом 31, строение 3",40,Ленинградский проспект,Беговой
28452,Столовая БАБУРОВА И.Н.,False,столовая,"город Москва, Ленинградский проспект, дом 47, строение 1",20,Ленинградский проспект,Хорошёвский
153109,Ферма,False,ресторан,"город Москва, Ленинградский проспект, дом 39, строение 30",40,Ленинградский проспект,Хорошёвский
153105,Муракамэ,False,ресторан,"город Москва, Ленинградский проспект, дом 47, строение 2",60,Ленинградский проспект,Хорошёвский
153106,Смок-1,False,бар,"город Москва, Ленинградский проспект, дом 47, строение 2",15,Ленинградский проспект,Хорошёвский
140302,Караоке Трели,False,кафе,"город Москва, Ленинградский проспект, дом 47, строение 2",50,Ленинградский проспект,Хорошёвский
140275,Иль Патио,True,ресторан,"город Москва, Ленинградский проспект, дом 47, строение 2",53,Ленинградский проспект,Хорошёвский
22874,Кулинариум,False,кафе,"город Москва, Ленинградский проспект, дом 47, строение 2",30,Ленинградский проспект,Хорошёвский
26147,ГУП «СЭУ ФСВТ России»,False,ресторан,"город Москва, Ленинградский проспект, дом 37, корпус 1",64,Ленинградский проспект,Хорошёвский
29661,ЦДС ДЮНА,False,кафе,"город Москва, Ленинградский проспект, дом 39, строение 1",2,Ленинградский проспект,Хорошёвский
24768,Red Star Cafe,False,кафе,"город Москва, Хорошёвское шоссе, дом 38",59,Хорошёвское шоссе,Хорошёвский
20913,Буфет Мади,False,буфет,"город Москва, Ленинградский проспект, дом 64",40,Ленинградский проспект,Аэропорт
20914,Буфет Мади,False,буфет,"город Москва, Ленинградский проспект, дом 64",40,Ленинградский проспект,Аэропорт
28639,Столовая Мади,False,столовая,"город Москва, Ленинградский проспект, дом 64",90,Ленинградский проспект,Аэропорт
27351,Столовая Московского Международного университета,False,столовая,"город Москва, Ленинградский проспект, дом 17",80,Ленинградский проспект,Беговой
22679,Столовая при МАП,False,столовая,"город Москва, Планетная улица, дом 36",50,Планетная улица,Аэропорт
79548,Ресторан «Florentini»,True,ресторан,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 4, корпус 3",95,Олимпийская Деревня,Тропарёво-Никулино
152791,РЕСТОРАН «Бакинский дворик»,False,ресторан,"город Москва, улица Раменки, дом 5",80,улица Раменки,Раменки
22957,Ресторан Царская кухня,False,ресторан,"город Москва, улица Раменки, дом 5",48,улица Раменки,Раменки
19984,Ресторани «САММИ»,False,ресторан,"город Москва, улица 26-ти Бакинских Комиссаров, дом 4, корпус 2",90,улица 26-ти Бакинских Комиссаров,Тропарёво-Никулино
19980,Кафе «Жемчужина»,False,кафе,"город Москва, проспект Вернадского, дом 127, корпус 3",50,проспект Вернадского,Тропарёво-Никулино
22942,ПАБ Zolden (закрыто на ремонт в 2018 году),False,ресторан,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3",150,Олимпийская Деревня,Тропарёво-Никулино
26129,Паризьен,False,ресторан,"город Москва, Ленинградский проспект, дом 31, строение 9",70,Ленинградский проспект,Беговой
27008,Яръ,False,ресторан,"город Москва, Ленинградский проспект, дом 32/2",100,Ленинградский проспект,Беговой
21027,Буфет театра Ромэн,False,буфет,"город Москва, Ленинградский проспект, дом 32/2",45,Ленинградский проспект,Беговой
21417,Буфет школы № 152,False,буфет,"город Москва, Ленинградский проспект, дом 46",40,Ленинградский проспект,Аэропорт
111083,СреДа,False,буфет,"город Москва, Ленинградский проспект, дом 30, строение 1",15,Ленинградский проспект,Беговой
111019,Илья Муромец,True,ресторан,"город Москва, Ленинградский проспект, дом 23",90,Ленинградский проспект,Беговой
114263,Казан-Чайхона кафе,False,кафе,"город Москва, Ленинградский проспект, дом 23",40,Ленинградский проспект,Беговой
27906,Пресс-Столовая,False,столовая,"город Москва, Ленинградский проспект, дом 22",40,Ленинградский проспект,Беговой
135906,Ача-Чача,False,кафе,"город Москва, Ленинградский проспект, дом 9Б, строение 1",60,Ленинградский проспект,Беговой
25226,Берёзовая Роща,False,кафе,"город Москва, улица Куусинена, дом 8А",100,улица Куусинена,Хорошёвский
21272,Буфет колледжа автоматизации и информационных технологий,False,буфет,"город Москва, улица Расковой, дом 4",60,улица Расковой,Беговой
29513,Столовая школы ГБОУ «Школа 1288»,False,столовая,"город Москва, улица Поликарпова, дом 3А",72,улица Поликарпова,Хорошёвский
21524,Буфет школы 721,False,столовая,"город Москва, улица Куусинена, дом 13",78,улица Куусинена,Хорошёвский
21414,Буфет школы № 1575,False,буфет,"город Москва, улица Усиевича, дом 6",45,улица Усиевича,Аэропорт
28689,Три жирафа,False,кафе,"город Москва, улица Острякова, дом 6",40,улица Острякова,Хорошёвский
82847,Школа-Интернат №42,False,столовая,"город Москва, улица Острякова, дом 15А",64,улица Острякова,Хорошёвский
29211,Столовая школы ГБОУ «Школа1287»,False,столовая,"город Москва, проезд Аэропорта, дом 10",245,проезд Аэропорта,Хорошёвский
27408,Столовая школы № 601,False,столовая,"город Москва, улица Академика Ильюшина, дом 8",124,улица Академика Ильюшина,Аэропорт
21384,Столовая лицея 1550,False,буфет,"город Москва, Беговая улица, дом 19",70,Беговая улица,Беговой
27409,Столовая школы № 1575,False,столовая,"город Москва, Планетная улица, дом 23",100,Планетная улица,Аэропорт
133861,Сценарио,False,ресторан,"город Москва, Тверская улица, дом 22А, строение 1",80,Тверская улица,Тверской
137137,То Да Сё,True,кафе,"город Москва, Тверская улица, дом 7",110,Тверская улица,Тверской
139679,Мумий Тролль,False,бар,"город Москва, Тверская улица, дом 7",160,Тверская улица,Тверской
106696,Шоколадница,True,кафе,"город Москва, Тверская улица, дом 7",64,Тверская улица,Тверской
158115,Meatless,False,кафе,"город Москва, Тверская улица, дом 20, строение 1",100,Тверская улица,Тверской
25875,ДжонДжоли,False,ресторан,"город Москва, Тверская улица, дом 20, строение 1",98,Тверская улица,Тверской
83922,Прайм,True,ресторан,"город Москва, Тверская улица, дом 20, строение 1",30,Тверская улица,Тверской
88826,То Да Сё,True,кафе,"город Москва, 1-я Тверская-Ямская улица, дом 1/3, строение 2",180,1-я Тверская-Ямская улица,Тверской
134927,Винил и вино,False,ресторан,"город Москва, 1-я Тверская-Ямская улица, дом 1/3, строение 2",45,1-я Тверская-Ямская улица,Тверской
92601,Mentano,False,кафе,"город Москва, 1-я Брестская улица, дом 10, строение 4",40,1-я Брестская улица,Тверской
152431,Spy Moscow,False,ресторан,"город Москва, 1-я Брестская улица, дом 2, строение 3",170,1-я Брестская улица,Тверской
87420,Look in Rooms,False,кафе,"город Москва, Тверская улица, дом 18, корпус 1",80,Тверская улица,Тверской
58455,Грабли,True,ресторан,"город Москва, Тверская улица, дом 18, корпус 1",120,Тверская улица,Тверской
137142,То Да Сё,True,кафе,"город Москва, Тверская улица, дом 18, корпус 1",80,Тверская улица,Тверской
125276,Донер-Кебаб,False,фастфуд,"город Москва, Тверская улица, дом 18, корпус 1",0,Тверская улица,Тверской
146448,ГлавПивМаг,False,бар,"город Москва, Тверская улица, дом 18, корпус 1",15,Тверская улица,Тверской
